"DATE","TIMESTAMP","VALUE","SERIES","UNIT","SOURCE","TIME_UNIT"
"2020-08-02T22:00:00Z",1596405600,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-02T22:15:00Z",1596406500,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-02T22:30:00Z",1596407400,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-02T22:45:00Z",1596408300,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-02T23:00:00Z",1596409200,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-02T23:15:00Z",1596410100,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-02T23:30:00Z",1596411000,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-02T23:45:00Z",1596411900,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-03T00:00:00Z",1596412800,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-03T00:15:00Z",1596413700,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-03T00:30:00Z",1596414600,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-03T00:45:00Z",1596415500,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-03T01:00:00Z",1596416400,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-03T01:15:00Z",1596417300,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-03T01:30:00Z",1596418200,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-03T01:45:00Z",1596419100,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-03T02:00:00Z",1596420000,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-03T02:15:00Z",1596420900,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-03T02:30:00Z",1596421800,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-03T02:45:00Z",1596422700,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-03T03:00:00Z",1596423600,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-03T03:15:00Z",1596424500,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-03T03:30:00Z",1596425400,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-03T03:45:00Z",1596426300,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-03T04:00:00Z",1596427200,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-03T04:15:00Z",1596428100,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-03T04:30:00Z",1596429000,5,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-03T04:45:00Z",1596429900,20,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-03T05:00:00Z",1596430800,42,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-03T05:15:00Z",1596431700,55,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-03T05:30:00Z",1596432600,88,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-03T05:45:00Z",1596433500,143,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-03T06:00:00Z",1596434400,213,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
