"DATE","TIMESTAMP","VALUE","SERIES","UNIT","SOURCE","TIME_UNIT"
"2022-08-12T22:00:00 UTC",1660341600,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-08-12T22:15:00 UTC",1660342500,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-08-12T22:30:00 UTC",1660343400,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-08-12T22:45:00 UTC",1660344300,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-08-12T23:00:00 UTC",1660345200,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-08-12T23:15:00 UTC",1660346100,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-08-12T23:30:00 UTC",1660347000,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-08-12T23:45:00 UTC",1660347900,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-08-13T00:00:00 UTC",1660348800,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-08-13T00:15:00 UTC",1660349700,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-08-13T00:30:00 UTC",1660350600,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-08-13T00:45:00 UTC",1660351500,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-08-13T01:00:00 UTC",1660352400,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-08-13T01:15:00 UTC",1660353300,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-08-13T01:30:00 UTC",1660354200,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-08-13T01:45:00 UTC",1660355100,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
